NORAD_CAT_ID,RCS
26422,0.0301
26423,0.0033
26424,0.0117
26425,0.0166
26426,0.1194
26427,0.0013
26428,0.0237
26429,0.045
26430,0.0099
26431,0.0548
26432,0.0156
26433,0.012
26434,0.0575
26435,0.0085
26436,0.0176
26437,0.034
26438,0.0579
26439,0.0374
26440,0.0145
26441,0.0109
26442,0.0122
26443,0.0137
26444,0.0107
26445,0.033
26446,0.0137
26447,0.0001
26448,0.009
26449,0.043
26450,0.0394
26451,36.1908
26452,20.9544
26453,0.0026
26454,0.0161
26455,0.0115
26456,0.0001
26457,0.01
26458,0.0248
26459,0.0167
26460,7.9432
26461,20.0158
26462,18.78
26463,1.9953
26464,1.5887
26465,1.58
26466,0.6269
26467,1.367
26468,0.087
26469,7.6628
26470,27.1141
26471,16.2048
26472,0.03
26475,27.876
26476,3.1747
26477,10.0
26478,22.0
26479,9.0
26480,2.042
26481,5.0656
26482,13.4015
26483,16.3199
26484,12.5
26485,7.9
26486,28.271
26487,8.654
26488,21.6417
26489,26.5
26491,12.6689
26492,0.045
26493,0.01
26494,17.0
26495,25.1188
26496,25.1139
26497,13.318
26498,0.0118
26499,1.6478
26500,0.9688
26501,0.6309
26502,1.0
26503,0.0061
26504,0.0057
26505,0.0059
26506,0.0042
26507,0.0074
26508,0.006
26509,0.006
26510,0.0054
26511,0.0061
26512,0.0058
26513,0.0051
26514,0.0043
26515,0.0056
26516,0.0036
26517,0.0075
26518,0.0034
26519,0.0068
26520,0.0068
26521,0.0042
26522,0.0033
26523,0.0037
26524,0.1246
26525,0.1981
26526,0.0762
26527,0.0652
26528,0.1186
26529,0.1301
26530,0.2287
26531,0.007
26532,0.1063
26533,0.0881
26534,0.2174
26535,0.1333
26537,0.023
26538,32.7971
26539,18.7607
26540,0.0884
26541,0.0826
26542,0.1214
26543,0.0316
26544,0.427
26545,0.097
26546,0.2143
26547,0.091
26548,0.2762
26549,0.0914
26551,2.4667
26552,13.2519
26553,12.827
26554,19.9526
26557,24.7411
26559,12.5892
26560,15.8489
26561,0.6309
26564,3.9905
26565,2.5118
26566,3.981
26569,0.5016
26570,31.6
26571,23.44
26572,0.0352
26573,0.7686
26574,0.7926
26576,20.7786
26578,24.8122
26579,19.9526
26580,13.6109
26581,49.95
26582,15.44
26583,22.8253
26584,0.17
26585,0.18
26590,20.855
26591,21.142
26599,25.1189
26600,19.9526
26601,0.0109
26602,0.1733
26603,13.6883
26604,14.7062
26605,2.6007
26606,12.2661
26607,3.2201
26608,25.1189
26609,2.3801
26610,0.6173
26611,0.2887
26612,22.2752
26613,6.587
26614,0.051
26615,11.2659
26616,16.3
26617,6.75
26618,1.9752
26621,0.1659
26624,37.6445
26625,16.7557
26626,11.1819
26627,11.0
26629,0.5687
26631,0.822
26632,3.4798
26633,0.031
26634,0.0039
26638,0.6797
26639,25.1189
26640,11.1072
26641,15.8489
26642,5.8062
26643,6.8204
26644,22.113
26645,0.003
26646,0.0046
26647,0.0037
26648,0.0038
26649,0.0106
26650,0.0062
26651,0.0094
26652,0.0139
26653,0.0028
26654,0.0029
26655,0.0107
26656,0.0132
26657,0.0054
26658,0.0107
26659,0.006
26660,0.0109
26661,0.013
26663,0.0094
26664,19.0
26665,14.0
26666,3.9703
26667,15.8
26668,0.0673
26669,0.0139
26670,0.007
26671,0.0786
26672,0.0119
26673,0.0003
26674,0.39
26675,0.0631
26676,0.207
26677,0.135
26678,0.1727
26679,0.0804
26680,0.4859
26681,0.4651
26682,0.4024
26683,0.4
26684,0.6521
26685,0.6277
26686,0.396
26687,9.5862
26688,15.3955
26689,19.0
26690,2.5119
26691,9.9013
26692,3.1622
26693,0.0043
26694,26.3777
26695,3.9811
26697,6.3095
26698,18.5
26699,0.0122
26701,0.0078
26704,0.11
26705,0.366
26706,0.71
26707,0.0348
26708,0.2368
26709,0.08
26710,0.3981
26711,0.7943
26712,0.123
26713,14.0574
26714,3.2
26717,4.348
26719,12.5012
26720,15.8866
26721,24.1248
26722,15.107
26723,0.1037
26724,25.1188
26725,20.6412
26726,0.7968
26727,0.375
26728,2.505
26729,9.7108
26730,0.05
26731,0.0177
26732,0.0146
26733,0.0123
26736,25.1188
26737,6.5839
26738,0.7104
26739,11.9774
26740,0.0102
26741,0.1552
26742,0.3045
26743,0.0046
26744,0.0316
26745,3.1622
26746,6.3095
26748,0.03
26749,6.22
26751,0.0062
26752,0.0028
26753,0.0027
26754,0.0161
26755,0.0121
26756,0.0141
26757,0.0036
26758,0.0114
26759,0.0031
26760,0.2155
26761,25.1189
26762,21.0465
26763,0.0636
26764,0.0724
26765,0.1215
26766,79.4328
26767,27.78
26768,10.7
26769,28.3499
26771,9.9168
26772,1.2589
26773,11.4095
26774,18.4125
26775,11.9243
26776,12.3612
26777,0.1276
26778,0.1492
26779,0.0861
26780,0.1804
26781,0.1542
26782,0.2915
26783,0.1326
26784,0.008
26785,0.0461
26786,0.3746
26787,0.2543
26788,0.0563
26789,0.0229
26790,0.3036
26791,0.0174
26792,0.0137
26793,0.0418
26794,0.5379
26795,0.5433
26796,0.167
26797,0.1995
26798,0.0641
26799,0.377
26800,0.5531
26802,0.0007
26803,0.0171
26804,0.0027
26805,0.426
26806,1.1379
26807,0.4419
26808,0.3353
26809,0.4142
26810,0.3434
26811,0.2037
26812,0.5597
26813,0.1145
26814,0.0394
26815,0.0162
26816,0.032
26817,0.0085
26820,0.0075
26821,0.0124
26822,0.0089
26823,0.0064
26824,15.9919
26825,10.0
26826,0.0129
26827,0.0081
26828,0.0041
26829,0.0115
26830,0.0149
26831,0.006
26832,0.015
26833,0.0123
26834,0.0138
26835,0.0811
26836,0.0148
26837,0.0057
26838,0.0086
26839,0.0165
26840,0.0189
26841,0.0098
26842,0.0046
26843,0.0149
26844,0.0093
26845,0.0236
26846,0.0568
26847,0.0167
26848,0.0162
26849,0.0174
26850,0.4727
26851,0.0161
26852,0.0119
26853,4.4668
26854,10.0
26855,1.9952
26856,6.0
26857,33.183
26858,28.933
26860,17.5
26861,0.0168
26863,19.9526
26864,4.4388
26865,22.092
26866,15.7417
26867,12.0254
26868,14.16
26869,2.64
26870,5.9498
26871,12.8777
26872,19.9526
26873,15.5277
26874,3.9417
26875,0.0565
26876,0.0137
26877,0.046
26878,0.06
26879,0.017
26881,17.6011
26885,15.1328
26889,0.1784
26890,7.94
26891,15.85
26892,5.1246
26893,24.1
26894,3.6
26895,1.9952
26896,0.7995
26897,0.8135
26898,0.4383
26899,20.0126
26900,14.1589
26904,0.0199
26909,11.9
26910,0.0022
26911,0.0079
26912,0.3125
26913,0.0013
26914,0.8509
26915,0.1224
26916,0.0403
26917,0.8674
26918,0.459
26919,0.4188
26920,0.0047
26921,0.087
26922,0.298
26923,0.004
26924,0.214
26925,0.0017
26926,0.0527
26927,14.2528
26928,20.0
26929,0.5445
26930,0.4017
26931,0.1788
26932,0.2786
26933,7.1
26936,6.317
26937,28.5
26938,6.1
26939,1.5848
26940,0.7962
26941,0.6492
26942,0.0527
26943,0.4448
26944,0.0555
26945,0.0398
26946,0.1222
26951,0.0125
26952,0.0046
26953,3.7811
26954,12.869
26955,29.0
26956,23.0
26959,0.4219
26961,0.0316
26962,0.046
26963,0.02
26964,0.1259
26965,0.0211
26966,0.0096
26967,0.008
26968,0.051
26969,0.0132
26970,8.0511
26971,14.0
26972,4.0259
26973,6.3836
26974,0.0317
26975,0.3981
26976,0.5307
26977,0.6453
26978,0.3342
26979,0.0064
26980,0.0148
26981,0.1262
26982,0.0768
26983,3.2541
26984,17.07
26985,16.0775
26986,20.7799
26987,3.1623
26988,3.9905
26989,1.9952
26990,18.4
26991,6.0
26992,1.9953
26993,0.9655
26994,0.7934
26996,0.2418
26999,4.8088
27002,0.502
27003,0.2722
27004,0.349
27005,0.2265
27007,0.0167
27008,0.0007
27009,0.0259
27010,0.2565
27012,0.0077
27013,0.0199
27015,0.0162
27016,0.0044
27017,0.0281
27018,0.02
27020,0.0078
27021,0.0372
27022,0.0257
27023,0.0638
27024,0.082
27025,0.443
27026,0.9091
27027,0.3537
27028,0.2
27029,0.1
27030,0.3336
27031,0.708
27032,0.2589
27033,0.5442
27034,0.6334
27035,0.2646
27036,0.1894
27037,0.0398
27038,0.1585
27039,0.3637
27040,0.2643
27041,0.198
27042,0.6886
27043,0.2351
27044,0.0317
27045,0.02
27046,0.3642
27047,0.656
27048,1.3456
27049,0.2014
27050,1.8338
27051,0.1336
27052,0.0923
27053,21.9976
27054,22.87
27055,0.9247
27056,0.8418
27057,0.9025
27058,0.8295
27059,0.9353
27060,0.857
27062,0.3125
27063,0.026
27064,0.0056
27065,0.0443
27066,0.0466
27067,0.0826
27068,0.097
27069,0.0315
27070,1.7105
27071,0.0212
27072,0.3799
27073,0.0733
27074,0.954
27075,0.1221
27076,0.161
27077,0.0203
27078,0.0564
27079,0.0465
27080,0.038
27081,0.0329
27082,0.3334
27083,0.1591
27084,0.2243
27085,0.1768
27086,0.2648
27087,0.0283
27088,0.0552
27089,0.151
27090,0.1906
27091,0.062
27092,0.0751
27093,0.133
27094,0.0259
27095,0.187
27096,0.0307
27097,0.0202
27098,0.0515
27099,0.038
27100,0.0797
27101,0.0185
27102,0.0796
27103,0.154
27104,0.0135
27105,0.039
27106,0.0198
27107,0.02
27108,0.0959
27109,0.036
27110,0.0171
27111,0.0364
27112,0.0253
27113,0.0126
27114,0.045
27115,0.0184
27116,0.0342
27117,0.0394
27118,0.034
27119,0.033
27120,0.0906
27121,0.0858
27122,0.0685
27123,0.0156
27124,0.3897
27125,0.1818
27126,0.1381
27127,0.29
27128,0.0543
27129,0.059
27130,0.141
27131,0.141
27132,0.0459
27133,0.031
27134,0.1383
27135,0.056
27136,0.1035
27137,0.03
27138,0.0923
27139,0.0651
27140,0.055
27141,0.1244
27142,0.0164
27143,0.0082
27144,0.0295
27145,0.0908
27146,0.087
27147,0.041
27148,0.0473
27149,0.0106
27150,0.0342
27151,0.1011
27152,0.06
27153,0.021
27154,0.0568
27155,0.027
27156,0.0324
27157,0.0327
27158,0.042
27159,0.0074
27160,0.0145
27161,0.0304
27162,0.0043
27163,0.0103
27164,0.0236
27165,0.028
27166,0.2732
27167,0.0629
27170,0.0184
27171,0.0548
27172,0.0924
27173,0.0163
27174,0.0525
27175,0.0116
27176,0.08
27177,0.0155
27178,0.0293
27179,0.0027
27180,0.066
27181,0.0629
27182,0.0324
27183,0.0461
27184,0.0859
27185,0.0248
27186,0.0266
27187,0.0128
27188,0.0737
27189,0.007
27190,0.0502
27191,0.0079
27192,0.007
27193,0.0019
27194,0.0127
27195,0.0027
27196,0.0639
27197,0.0691
27198,0.0089
27199,0.0402
27200,0.0063
27201,0.0394
27202,0.0097
27203,0.0047
27204,0.0228
27205,0.0104
27206,0.014
27207,0.0048
27208,0.0091
27209,0.0139
27210,0.0133
27211,0.0444
27212,0.0128
27213,0.0071
27214,0.0182
27215,0.0014
27216,0.0085
27217,0.0135
27218,0.0072
27219,0.0108
27220,0.0021
27221,0.0039
27222,0.006
27223,0.0038
27224,0.0036
27225,0.0093
27226,0.0045
27227,0.0101
27228,0.0625
27229,0.014
27230,0.0039
27231,0.03
27232,0.0101
27233,0.0123
27234,0.002
27235,0.0112
27236,0.025
27237,0.0048
27238,0.0213
27239,0.0369
27240,0.0644
27241,0.0021
27242,0.0478
27243,0.0096
27244,0.0373
27245,0.0338
27246,0.0824
27247,0.0027
27248,0.0178
27249,0.0493
27250,0.0281
27251,0.0071
27252,0.0101
27253,0.0041
27254,0.0139
27255,0.009
27256,0.0029
27257,0.0029
27258,0.004
27259,0.0225
27260,0.006
27261,0.0106
27262,0.0116
27263,0.0086
27264,0.0035
27265,0.0135
27266,0.0007
27267,0.0148
27268,0.0121
27269,0.0215
27270,0.0168
27271,0.0038
27272,0.0049
27273,0.031
27274,0.0022
27275,0.0013
27276,0.0178
27277,0.011
27278,0.0531
27279,0.0144
27280,0.018
27281,0.027
27282,0.0027
27283,0.0109
27284,0.0207
27285,0.0042
27286,0.0108
27287,0.0139
27288,0.038
27289,0.0055
27290,0.0089
27291,0.0065
27292,0.0303
27293,0.0032
27294,0.0126
27295,0.0071
27296,0.0076
27297,0.0159
27298,8.9433
27299,19.415
27300,0.0036
27301,0.0081
27302,0.0084
27303,0.0232
27304,0.0199
27305,0.0076
27306,0.0356
27307,0.0184
27308,0.0077
27309,0.0375
27310,0.0062
27311,0.0156
27312,0.1688
27313,0.0041
27314,0.313
27315,0.0194
27316,0.0031
27317,0.012
27318,0.0126
27319,0.0181
27320,0.0069
27321,0.0103
27322,0.015
27323,0.0131
27324,0.0117
27325,0.0058
27326,0.0143
27327,0.0116
27328,0.0091
27329,0.0048
27330,0.0093
27331,0.0593
27332,0.0103
27333,0.0173
27334,0.0131
27335,0.0152
27336,0.0015
27337,0.0149
27338,0.0064
27339,0.05
27340,0.0313
27341,0.0041
27342,0.0187
27343,0.3125
27344,0.0093
27345,0.0056
27346,0.0128
27347,0.0003
27348,0.0046
27349,0.0127
27350,0.0099
27351,0.0051
27352,0.005
27353,0.0135
27354,0.004
27355,0.0139
27356,0.08
27357,0.0101
27358,0.0226
27359,0.0106
27360,0.0032
27361,0.0219
27362,0.0144
27363,0.0105
27364,0.0071
27365,0.0234
27366,0.0019
27368,12.1718
27369,24.5844
27372,3.073
27373,3.463
27374,3.1597
27375,3.242
27376,3.5194
27377,11.5284
27378,20.0
27379,22.1585
27380,23.7928
27381,13.7049
27382,17.4122
27383,18.34
27384,0.0032
27385,0.0017
27389,11.5324
27391,0.6178
27393,9.0894
27394,0.3244
27395,12.0
27396,17.9
27397,4.0967
27398,28.7272
27399,25.1785
27400,15.8865
27401,14.6804
27402,20.8951
27403,28.7458
27404,20.0242
27405,0.1048
27406,0.0061
27407,0.0125
27408,1.2589
27409,2.0
27410,22.1
27411,7.8
27412,4.753
27413,0.0196
27414,13.981
27415,7.9432
27416,8.8214
27417,13.981
27423,0.0472
27425,19.5365
27426,12.5892
27427,19.4
27428,7.9
27429,25.5742
27435,2.0552
27438,15.8865
27439,6.3095
27440,133.1
27441,32.1887
27442,20.0
27443,2.0
27444,13.3187
27445,33.4954
27446,22.7619
27447,0.2511
27448,0.2511
27449,0.0165
27450,3.0423
27451,3.3916
27452,5.7191
27454,15.0118
27455,9.0
27456,0.45
27458,14.0
27459,1.0
27460,46.1203
27461,12.5892
27462,26.7572
27463,19.545
27464,0.8841
27465,0.8826
27467,0.1437
27468,0.1627
27469,0.0017
27471,33.71
27474,0.5194
27475,0.7439
27477,0.002
27478,0.2514
27479,0.01
27480,0.013
27481,0.0091
27482,0.0089
27483,0.0123
27484,0.0199
27485,0.3162
27486,0.4216
27487,0.2329
27488,0.0424
27489,0.0376
27490,0.0158
27491,0.0787
27492,0.0128
27493,0.0025
27494,0.7469
27495,0.0055
27496,0.0036
27497,0.049
27498,0.0037
27499,20.5325
27500,13.7782
27501,11.3214
27502,0.0012
27503,0.0091
27504,19.6845
27505,0.0106
27506,0.0019
27507,0.0111
27508,179.7695
27509,2.7114
27510,28.7996
27511,15.8528
27512,0.0022
27513,22.2955
27514,6.3095
27515,5.0604
27516,15.8489
27517,10.0
27519,3.1623
27520,0.7943
27521,0.076
27522,0.0319
27523,0.0452
27524,0.016
27525,0.003
27526,9.9863
27527,0.0268
27528,17.8442
27529,12.5892
27530,0.0127
27531,15.01
27532,16.57
27533,0.003
27536,0.0176
27538,0.0199
27539,0.0024
27540,6.3095
27541,7.9432
27542,3.981
27543,6.534
27544,0.006
27545,0.0185
27546,0.6846
27547,0.3125
27548,0.0225
27549,0.0771
27550,4.796
27551,11.0144
27552,12.8
27553,20.357
27554,6.3095
27555,28.8809
27557,6.3095
27558,20.5325
27559,0.327
27560,0.992
27562,0.0316
27563,0.143
27564,0.0774
27565,0.0938
27566,5.6234
27567,16.5113
27568,0.0121
27569,0.0062
27570,0.0051
27571,0.0052
27572,0.0031
27573,0.0034
27574,0.0348
27575,0.0296
27576,0.0092
27577,0.0174
27578,0.0063
27579,0.0093
27580,0.0055
27581,0.0096
27582,0.0132
27583,0.0154
27584,0.0022
27585,0.0014
27586,0.0163
27587,0.0077
27588,0.0119
27589,0.0609
27590,0.0053
27591,0.0125
27592,0.0037
27594,1.4173
27596,0.0093
27598,0.2609
27599,0.2929
27600,0.461
27602,0.1846
27603,20.8608
27604,19.0894
27605,0.2261
27606,0.025
27607,0.0905
27608,0.172
27612,0.033
27613,3.9811
27614,6.3095
27615,1.9431
27616,6.2004
27617,3.9905
27618,3.981
27619,3.9811
27620,1.5849
27621,0.8969
27622,0.8147
27623,0.0024
27624,0.0114
27625,0.1
27626,0.4481
27627,0.3894
27628,0.0133
27629,0.0142
27630,12.5892
27631,10.2906
27632,111.2871
27633,9.8488
27634,3.981
27635,0.0518
27636,0.0714
27637,0.0086
27638,0.0035
27639,0.0034
27641,14.4013
27642,3.3439
27643,0.343
27644,6.33
27645,6.3095
27646,7.1523
27647,26.5
27648,0.3536
27649,0.5463
27650,0.1788
27653,0.0014
27654,0.0101
27655,0.012
27656,0.0072
27657,0.0156
27658,0.2374
27659,0.6061
27660,0.6434
27661,0.2801
27662,0.2652
27663,10.0
27664,0.183
27666,2.865
27667,16.4963
27668,0.5314
27669,0.7429
27670,0.4035
27672,0.356
27673,0.2893
27674,0.485
27675,0.0501
27676,0.0055
27677,0.0127
27678,0.0141
27679,0.016
27681,6.3095
27682,6.3095
27683,10.0
27684,18.1733
27685,0.6494
27686,0.0263
27687,0.0176
27688,0.0008
27689,0.082
27690,0.0849
27694,0.069
27695,0.079
27696,0.1596
27697,0.0962
27700,14.8331
27701,17.1525
27702,12.6357
27703,15.6442
27704,4.0247
27705,7.6156
27706,2.5664
27707,10.044
27708,2.5118
27709,11.1815
27710,6.2725
27713,0.347
27714,22.1585
27715,19.9526
27716,19.267
27717,16.2927
27718,25.1189
27719,0.7943
27720,0.0093
27721,0.0012
27722,0.1195
27723,0.073
27724,0.0338
27725,0.0103
27726,0.0129
27727,0.0301
27728,0.0221
27729,0.0068
27730,0.0064
27731,0.0048
27732,0.2082
27733,0.0158
27734,0.0132
27735,0.0169
27736,0.0143
27737,0.0067
27738,0.0161
27739,0.0033
27741,0.0118
27742,0.0069
27743,0.0204
27744,0.0932
27746,0.0283
27747,0.045
27748,0.019
27749,0.0127
27750,0.0058
27751,0.0086
27752,0.0175
27753,0.004
27754,0.0373
27755,0.0035
27756,0.004
27757,0.002
27758,0.0013
27759,0.0023
27760,0.0103
27761,0.0097
27762,0.0013
27763,0.066
27764,0.0157
27765,0.022
27766,0.0336
27767,0.0001
27768,0.0153
27769,0.0041
27770,0.0509
27771,0.0055
27772,0.0159
27773,0.0108
27774,0.0044
27775,7.9433
27776,29.33
27777,2.5118
27778,0.447
27779,0.5547
27780,2.5148
27781,8.0581
27782,3.981
27788,0.0148
27789,0.0103
27790,0.0407
27791,0.0457
27792,0.108
27793,0.091
27794,0.0528
27795,0.261
27796,0.4136
27797,0.0096
27798,0.02
27799,0.1873
27800,0.4201
27801,0.1077
27802,0.4634
27803,0.0071
27804,0.0161
27805,0.042
27806,0.0151
27807,0.003
27808,3.1622
27811,15.8489
27812,3.981
27813,25.1188
27814,17.145
27815,1.0
27820,43.075
27822,0.0001
27823,11.6695
27824,5.0118
27825,10.0237
27826,18.6237
27829,12.7595
27830,12.6191
27831,25.1188
27832,22.8308
27833,15.7576
27834,11.1383
27835,4.8515
27836,2.5118
27837,4.371
27838,0.907
27839,1.6443
27841,0.128
27842,0.058
27843,0.2867
27844,0.069
27845,0.2138
27846,0.0108
27847,0.0154
27848,0.0293
27849,6.2707
27851,13.2261
27852,10.0
27853,17.237
27854,36.9723
27856,10.0
27857,5.0118
27858,0.6788
27860,0.006
27861,0.0192
27862,0.0143
27863,0.0672
27864,0.0575
27865,0.0527
27866,0.099
27867,0.1004
27868,0.9004
27869,0.9598
27873,10.8948
27874,5.0118
27878,0.1259
27879,0.1363
27880,0.0016
27881,0.0145
27882,0.4
27883,0.7157
27884,0.945
27885,0.0251
27886,0.0521
27887,0.054
27888,1.254
27889,0.042
27890,0.0252
27891,0.011
27892,0.2862
27893,0.1257
27894,0.0501
27895,0.0562
27896,0.1024
27897,0.5022
27898,0.2518
27899,0.2367
27900,0.01
27901,0.897
27902,0.4201
27903,0.1589
27904,0.0251
27905,3.1711
27906,0.113
27907,0.3731
27908,0.0037
27909,0.0034
27910,0.0033
27911,0.0036
27912,0.0034
27913,0.0031
27914,0.004
27915,0.1309
27916,0.088
27917,0.1247
27918,0.2738
27919,0.0784
27920,0.151
27921,0.1124
27922,0.2012
27923,0.3265
27924,0.084
27925,0.0872
27926,0.1966
27927,0.0572
27928,0.0293
27929,0.0272
27930,0.0924
27931,0.0456
27932,0.0813
27933,0.0319
27934,0.164
27935,0.1166
27936,0.0239
27939,0.687
27941,0.3209
27942,0.3232
27943,0.617
27945,0.4868
27947,0.0331
27948,3.1622
27949,2.9952
27950,5.827
27951,10.0
27953,19.8278
27954,25.4101
27955,0.0107
27956,0.0042
27957,0.0323
27958,0.0778
27959,0.0221
27960,0.1397
27961,0.134
27962,0.0428
27963,0.0143
27964,0.035
27965,0.05
27966,0.0096
27967,0.04
27968,0.0147
27969,0.0271
27970,0.055
27971,0.0545
27972,0.0273
27973,0.0309
27974,0.0224
27975,0.0542
27976,0.1256
27977,0.195
27978,0.0826
27979,0.0012
27980,0.0361
27981,0.0191
27982,0.0482
27983,0.009
27984,0.0151
27985,0.02
27986,0.049
27987,0.0338
27988,0.012
27989,0.0414
27990,0.0211
27991,0.009
27992,0.0543
27993,0.0155
27994,0.026
27995,0.011
27996,0.002
27997,0.1087
27998,0.06
27999,0.0156
28000,0.032
28001,0.003
28002,0.1262
28003,0.0202
28004,0.0165
28005,0.0153
28006,0.0054
28007,0.0351
28008,0.0037
28009,0.0338
28010,0.028
28011,0.008
28012,0.006
28013,0.0208
28014,0.0556
28015,0.008
28016,0.007
28017,0.6656
28018,0.5202
28019,0.004
28020,0.002
28021,0.018
28022,0.0252
28023,0.675
28024,0.8074
28025,0.0258
28026,0.0295
28027,0.003
28028,0.002
28029,0.05
28030,0.5039
28031,0.002
28032,0.0021
28033,0.078
28034,0.0221
28035,0.009
28036,0.0129
28037,0.0132
28038,0.0292
28039,0.1584
28040,0.416
28041,0.9107
28042,0.0079
28043,10.0237
28044,15.8865
28047,0.0667
28049,3.981
28052,13.981
28053,6.3095
28055,0.0695
28056,0.0658
28058,0.526
28062,0.0066
28063,0.0012
28064,0.0101
28065,0.1098
28066,0.002
28067,0.0056
28068,0.01
28069,0.0103
28070,0.0142
28071,0.0098
28072,0.0154
28073,0.0143
28074,0.0165
28075,0.0081
28076,0.001
28077,18.8349
28078,1.5848
28080,0.0705
28081,0.1375
28082,13.0904
28083,12.5893
28084,0.41
28085,0.24
28086,0.0001
28087,0.0047
28088,0.001
28089,79.4328
28090,20.83
28091,39.4
28092,1.0625
28093,0.5011
28094,15.8489
28098,0.736
28099,3.8012
28103,0.0089
28105,0.015
28107,0.027
28109,0.035
28112,3.3511
28113,3.981
28114,5.0118
28115,0.4567
28116,6.3586
28117,10.0
28119,1.9953
28129,6.3095
28130,12.0861
28131,2.5085
28132,40.9677
28133,9.0532
28134,63.0957
28135,5.0118
28136,6.5
28137,12.5892
28138,17.0198
28139,1.5849
28140,1.2619
28141,1.9953
28142,24.5798
28143,12.0
28144,0.0368
28145,0.0359
28146,0.001
28147,0.0484
28148,0.0097
28149,0.0473
28150,0.002
28151,0.0193
28152,0.0123
28153,0.0507
28154,25.1189
28162,0.3125
28163,12.4329
28164,6.3848
28165,16.6058
28166,3.6068
28167,0.0007
28168,0.0038
28171,0.0155
28175,0.031
28177,0.0436
28181,0.0073
28182,0.0055
28183,0.0318
28184,10.0
28185,13.621
28186,1.029
28187,29.9526
28189,0.0123
28190,7.9432
28191,9.5665
28192,2.7116
28193,0.0268
28194,12.5893
28195,0.0002
28196,16.3095
28197,0.791
28198,0.8794
28199,0.789
28200,0.042
28201,0.0095
28202,0.0141
28203,0.0109
28204,0.0134
28205,0.0177
28206,0.0156
28207,0.0049
28208,0.0057
28209,0.0158
28210,0.0096
28211,0.0033
28212,0.1225
28213,0.051
28215,0.0206
28216,0.019
28217,0.0195
28218,5.0118
28221,0.307
28223,0.0841
28224,0.061
28225,0.082
28226,0.0803
28227,0.0064
28228,15.0577
28229,5.0118
28231,6.575
28232,0.0479
28233,0.0576
28234,12.5893
28235,1.2589
28236,26.9352
28237,1.2208
28238,12.5892
28239,17.6011
28240,1.2715
28241,0.1995
28242,0.7195
28243,3.2785
28248,0.0111
28252,19.9526
28253,16.0267
28256,1.0
28258,0.048
28259,0.1016
28260,0.0439
28261,9.5281
28262,0.0039
28263,0.0121
28264,0.0174
28265,0.0035
28266,0.0179
28267,0.0027
28268,1.698
28269,0.0944
28270,0.0873
28271,0.0031
28272,0.0032
28273,0.0034
28274,0.0034
28275,0.0152
28276,0.003
28277,0.0163
28278,0.0122
28279,0.1846
28280,0.5012
28281,0.0002
28282,0.0086
28283,0.0138
28284,0.0057
28285,0.0127
28286,0.0096
28287,0.0086
28288,0.011
28289,0.0132
28290,0.0089
28291,0.0141
28292,0.0164
28293,0.0122
28294,0.021
28295,0.0513
28296,0.0353
28297,0.0088
28298,0.0153
28299,0.0206
28300,0.0212
28301,0.0611
28302,0.0179
28303,0.0115
28304,0.0086
28305,0.0515
28306,0.0049
28307,0.0092
28308,0.0199
28309,0.0135
28310,0.0083
28311,0.0052
28312,0.0113
28313,0.0085
28314,0.046
28315,0.031
28316,0.0313
28317,0.014
28318,0.0177
28319,0.0085
28320,0.016
28321,0.0075
28322,0.0122
28323,0.009
28324,0.0145
28325,0.0107
28326,0.0091
28327,0.0133
28328,0.0046
28329,0.0119
28330,0.0111
28331,0.0142
28332,0.0115
28333,0.0093
28334,0.0079
28335,0.0119
28336,0.0047
28337,0.0148
28338,0.0141
28339,0.0015
28340,0.011
28341,0.0076
28342,0.0104
28343,0.01
28344,0.0083
28345,0.0122
28346,0.0103
28347,0.0094
28348,0.0113
28349,0.0109
28350,19.0906
28351,23.27
28354,0.081
28355,0.091
28356,0.088
28357,0.089
28358,21.2048
28360,7.3834
28361,3.2117
28362,10.268
28363,2.5118
28364,25.1188
28365,18.9121
28366,0.0543
28368,0.9555
28369,0.0485
28370,0.06
28371,0.265
28372,0.0575
28373,0.1079
28375,0.079
28377,12.6119
28378,36.6346
28379,23.6557
28382,3.6999
28383,0.001
28386,0.0487
28387,0.0453
28388,0.0099
28389,0.0103
28390,7.0794
28393,23.611
28394,7.7716
28396,7.9432
28397,15.87
28398,0.0464
28399,36.717
28400,12.0
28401,0.3211
28402,0.2511
28403,35.0638
28404,0.1095
28405,0.0408
28406,0.0957
28407,0.0616
28408,0.058
28409,0.1303
28410,0.0554
28411,0.1382
28412,0.4571
28416,6.729
28417,4.6034
28418,11.8318
28419,0.8869
28420,0.9222
28422,0.0043
28423,0.0001
28424,9.3655
28425,28.2954
28426,0.2219
28427,4.0
28428,0.0033
28429,0.0157
28430,0.0133
28431,0.0139
28432,0.0097
28433,0.0255
28434,0.0039
28435,0.0034
28436,0.0881
28437,0.0826
28438,0.0024
28439,0.0125
28440,0.0114
28441,0.0132
28442,0.0116
28443,0.0013
28444,18.726
28445,19.7
28446,22.4085
28447,9.934
28448,3.138
28451,19.9526
28452,1.0
28454,0.0185
28455,0.0152
28456,0.0145
28457,0.0112
28458,0.0027
28459,0.0029
28460,0.0028
28461,0.0163
28462,0.0165
28463,17.6011
28464,19.0793
28465,27.7
28466,1.9953
28467,0.0403
28469,0.0273
28471,8.0889
28472,7.9432
28473,19.3693
28474,2.5118
28475,3.981
28476,2.554
28477,6.6668
28478,0.5915
28481,0.0828
28482,0.093
